sample_id,task_id,A,B,tau,sequence,score,prediction_hash,full_schedule_hash,observed_update_calls,generation_update_count,seconds
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,L30,ALL,4,L30|L30|L30|L30|ALL|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,7d6d81b52e92d76eaea23dc8225565b257a627ca2ae35bfb15b8a74a94fe98a3,22,0,7.657
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,L30,ALL,5,L30|L30|L30|L30|L30|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,e7afa01f7648c88f3e996b0485fc05c0a4784ef85e635aa0424978fa5502e499,17,0,7.639
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,L30,ALL,6,L30|L30|L30|L30|L30|L30|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,570e0a588d7e9da6cc4a744278bc142286bbf314a7005d844e2a336eb038eba4,12,0,7.610
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,OFF,1,ALL|OFF|OFF|OFF|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,5d7f800920751a79aabe6d5b0a7926a31aea5faeb88531c9d8fe38e637398287,6,0,7.572
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,OFF,2,ALL|ALL|OFF|OFF|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,35eb18ea536c66236560a4e8de92b285479b868703ba702b17e1d46596c92468,12,0,7.613
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,OFF,3,ALL|ALL|ALL|OFF|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,b103d0c3788edca3efbf0c3769c8fe03c88ca4adb27cc9b486d8b1037f53af84,18,0,7.651
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,OFF,4,ALL|ALL|ALL|ALL|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,dd3772cc3c22610e275a41e05b8af0690183eab2acf72fd19a114ab43dbfe4e0,24,0,7.687
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,OFF,5,ALL|ALL|ALL|ALL|ALL|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,2ab631a52f98a22b9aecabd0163dd437b7a731513e2797eb245fe4d8261cd230,30,0,7.727
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,OFF,6,ALL|ALL|ALL|ALL|ALL|ALL|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,cbab2de5dfbd59eba560acdb3e05c076808a836f2f3d92d82a85391e417a6cd1,36,0,7.762
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L0,1,ALL|L0|L0|L0|L0|L0|L0,1.0,6bc2443b946783a5307bec2fd09a30fa8a2b89be1597575093eec4188208cb6f,3170eb53cde2f88cb8709e5fd64045bd313adaf150e4ccde1eb8e1cfe6f7987e,12,0,7.298
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L0,2,ALL|ALL|L0|L0|L0|L0|L0,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,c4576a90c8f948523192dedfa5e0ad5f2ba9259d5ee3b4c2604dfe621217c16c,17,0,7.639
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L0,3,ALL|ALL|ALL|L0|L0|L0|L0,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,1e2b4a72ac7db8a06a82d7b13d79ebb823e9e8f805c22793b5237dc4ecb40c80,22,0,7.667
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L0,4,ALL|ALL|ALL|ALL|L0|L0|L0,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,45d2a7c2ad536c55c437f4c1152086811d16a593dbc401be5f8dd89cd7d2759b,27,0,7.697
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L0,5,ALL|ALL|ALL|ALL|ALL|L0|L0,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,704d9e39fd70a41d575dfa91bd77888b00b2812f2c8c0818c0a0b29f5c8f33e7,32,0,7.726
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L0,6,ALL|ALL|ALL|ALL|ALL|ALL|L0,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,af1f73b7878961a530eeb90757b5ad0ac75e41565255ff02c6174ee1835d8085,37,0,7.757
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L6,1,ALL|L6|L6|L6|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,f8b944233d21612573a88a92546251e9893c07c5a197eabf9b11bd7c43b741bd,12,0,7.612
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L6,2,ALL|ALL|L6|L6|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,6a38d4089b34fa3fcf96460514a5d8125403ce3a3979cf5011aecb9a0b31d905,17,0,7.644
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L6,3,ALL|ALL|ALL|L6|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,ac66aa7b04fa7363c5537af7dfb7410441cd7af59aaa4472d32aaf4a160015d6,22,0,7.683
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L6,4,ALL|ALL|ALL|ALL|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,960ae3ef36d983b7dc1de70b9a1b914189c0fd9384aa4d5c46273d6a636e21cb,27,0,7.720
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L6,5,ALL|ALL|ALL|ALL|ALL|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,26d675bce357a9ffce2a449faf3ec4d2d62644291c54879815e34e4aa47ab531,32,0,7.758
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L6,6,ALL|ALL|ALL|ALL|ALL|ALL|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,913979955086541993e7729523e294aad564c6f8f17dc9b6e473ff5f67717202,37,0,7.795
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L12,1,ALL|L12|L12|L12|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,f4207fc93cb6cdec218fd3c797ed99201982fb38e35ffd2637f39f296c5af83b,12,0,7.640
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L12,2,ALL|ALL|L12|L12|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,256a6f51f88e4efc6de87e84e63cea0e96e88ab0ff6ad46bc02c921d2f304757,17,0,7.669
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L12,3,ALL|ALL|ALL|L12|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,9fbda235e26af68b9273de3ad85d5b1b1186f706530afaf8c3b9540c81c8d933,22,0,7.693
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L12,4,ALL|ALL|ALL|ALL|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,fd91d34a1f4d933d36fd163f6a4704f3528f7b24a79f7c15c00f81c342c05ae8,27,0,7.721
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L12,5,ALL|ALL|ALL|ALL|ALL|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,d2781982932dd3a4ccb57a986b0161cae6d4871363531ae366189105af73bf65,32,0,7.745
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L12,6,ALL|ALL|ALL|ALL|ALL|ALL|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,bb4b33131c7b77372b8e7ce913a7681a5fb61c07f14795e0f10de7138441edfc,37,0,7.779
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L18,1,ALL|L18|L18|L18|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,a92a1a1d86a6ebe9ce2208285def5d2f27eeb36e3054c4d49c223a9dc2c39640,12,0,7.623
ruler_vt_16k:0304,ruler_vt_16k_0304__r288,ALL,L18,2,ALL|ALL|L18|L18|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,195d1b24815a48fdb1781d9052e2b020bf0b8fecd3bea3676e4a526d98ce6476,17,0,7.649
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,L30,3,OFF|OFF|OFF|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,19884ce70876f321b768721d8c62c1384a7502e56ca05f83b20f14f8aa1e3291,4,0,7.533
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,L30,4,OFF|OFF|OFF|OFF|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,5d9ba3e352ea22d6f9ce0c60e9dc4be2d8779c1433aa3a01223c49cbecaf98e5,3,0,7.532
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,L30,5,OFF|OFF|OFF|OFF|OFF|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,97d54877e7217892a0c7499dd310b62548d52e7d8bee4d648640d74143988ec6,2,0,7.534
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,L30,6,OFF|OFF|OFF|OFF|OFF|OFF|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,7fd72265e8c342b0cc5d9fa628eba39d8e1af32624a792859cf22c143a0e19a1,1,0,7.530
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,ALL,1,OFF|ALL|ALL|ALL|ALL|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,fa0f1eba375afb1a3b69e5c58374b803f49b284e346c1db231d6652d3038a62c,36,0,7.749
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,ALL,2,OFF|OFF|ALL|ALL|ALL|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,9304941b6fc9fb89ed234d24cec9c13f8da62f7d345de5d84f8a7214bb66cc15,30,0,7.712
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,ALL,3,OFF|OFF|OFF|ALL|ALL|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,04bdfaf0db3bd1f07c1f9a73a4b9be0574d55a0d9e463744595a6cf2c6da422c,24,0,7.679
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,ALL,4,OFF|OFF|OFF|OFF|ALL|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,0121fc9e5dc8e71e35ee5e74dc55a4d471444b84e76e9caa7bd3b415ef77100b,18,0,7.646
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,ALL,5,OFF|OFF|OFF|OFF|OFF|ALL|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,a43632e82ea0347c3f5a72108b2ef9068c153a7b5575481a4dbc4e6499522508,12,0,7.606
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,OFF,ALL,6,OFF|OFF|OFF|OFF|OFF|OFF|ALL,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,b3a12825e84a91a66c8ad1122e687a64a237bd15c4cc3cb68c93c63f101a31f0,6,0,7.561
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,OFF,1,L0|OFF|OFF|OFF|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,8f6b2076d18fe4cd6c99bf4d22c579aa553319c6acc1c01eb312d458acb406f4,1,0,7.538
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,OFF,2,L0|L0|OFF|OFF|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,090acb874f3de4cbc16ac4de7c21df1a7c759b11147567eef43b27501bc980dc,2,0,7.542
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,OFF,3,L0|L0|L0|OFF|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,7f7c6bcfb30b2e4a285cf4148b205071d49ff17c8310c77f67e13ab1b7964519,3,0,7.549
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,OFF,4,L0|L0|L0|L0|OFF|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,5fe92fbdbcf2626f7895d83cb5b45f7d7f2da7eacc095c270ed5c0502ec811d0,4,0,7.561
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,OFF,5,L0|L0|L0|L0|L0|OFF|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,483f3110dd5a2da02af4cba20ed3b7e09388f53b08944a6e7f8d376a4df58d0f,5,0,7.567
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,OFF,6,L0|L0|L0|L0|L0|L0|OFF,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,30ca20684764aae92516b9f51d36105f5d72a4ba9d5675f9c6e9db8c5357fb8e,6,0,7.586
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L6,1,L0|L6|L6|L6|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,3852661bf8ae9708aa1ccf3673daaeea078a49e3d6db46bdbce9ed396b39f312,7,0,7.590
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L6,2,L0|L0|L6|L6|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,758c008db565a5791de1f236a973311f33e0a3ce4774188237218aa96d190e7d,7,0,7.585
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L6,3,L0|L0|L0|L6|L6|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,75203b699b870fc48706fcb6dad6e8f2f18911cbc75ec9678f99044e2ccbd91a,7,0,7.581
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L6,4,L0|L0|L0|L0|L6|L6|L6,1.0,6bc2443b946783a5307bec2fd09a30fa8a2b89be1597575093eec4188208cb6f,b8ad6ff14357ded8b0b18aa58f9120a8001192f90b9fc5794ea71177a4f5cfdf,7,0,7.266
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L6,5,L0|L0|L0|L0|L0|L6|L6,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,36832df945fcd6160db086d8a5d330e358d116f2a704a6718e48ec3fac13cbad,7,0,7.585
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L6,6,L0|L0|L0|L0|L0|L0|L6,1.0,6bc2443b946783a5307bec2fd09a30fa8a2b89be1597575093eec4188208cb6f,b39ec45ae6bd20f03173efa21244ae15a4ddb0e57b7437e4f4e99ac059838935,7,0,7.265
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L12,1,L0|L12|L12|L12|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,9db5a27e775200b348dc0e87a68405549a90c28ecda6abba2f39aa42194c679e,7,0,7.583
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L12,2,L0|L0|L12|L12|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,431e1bb2a271fbced00598ce9504f966fba942ea8897adce6da3f3a84d9559f4,7,0,7.579
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L12,3,L0|L0|L0|L12|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,7b2ab7047887c7c621c02089488ff7795071b97b9f14f67cc326def041f3f460,7,0,7.581
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L12,4,L0|L0|L0|L0|L12|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,a681d59e546f6e0d2953882c7bdb27ad4033550aecc672e965478a61f04a0b88,7,0,7.577
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L12,5,L0|L0|L0|L0|L0|L12|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,762cfadae0554c00dc2868821ad7ae3a603c1c74ea5b56f00a31b8bddab85ed7,7,0,7.577
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L12,6,L0|L0|L0|L0|L0|L0|L12,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,3df993df61533e90f47f8e5216de1042159b8105b55d47c6f9242525258798dd,7,0,7.574
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L18,1,L0|L18|L18|L18|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,2667ff7609428d0efeaca55c0898d9c8511d06f83ff6bfc4836144a3c89d1622,7,0,7.576
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L18,2,L0|L0|L18|L18|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,b655d080cf3339405df090cfa5543d99632b22d07b0bfdbae5f7222333261844,7,0,7.574
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L18,3,L0|L0|L0|L18|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,de9dce918b7a68f560957f96d28905dc1969096fd106e764002f23b35bcc7902,7,0,7.570
ruler_vt_16k:0304,ruler_vt_16k_0304__r32,L0,L18,4,L0|L0|L0|L0|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,9457959edbd1cbe248790efb3307f4ca6b941a19a1e4558198e0e328bfe9e970,7,0,7.566
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L18,3,ALL|ALL|ALL|L18|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,98a539dd6281b54d6695a835e88ca261b04294c9bfab0f5d92a8db006c7ac41c,22,0,7.710
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L18,4,ALL|ALL|ALL|ALL|L18|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,7ba56afef118de33459acb3a3dc1d2c426f83bc0038e5310edc5a4a76237d165,27,0,7.762
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L18,5,ALL|ALL|ALL|ALL|ALL|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,dd5ba637057ef5267a6b07efcd033c222ead3280143be0feaadeda381de6c02b,32,0,7.812
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L18,6,ALL|ALL|ALL|ALL|ALL|ALL|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,86a6a6f6a5e3fc2e5d9a46525a4f6df95f81a4659b01bf499f50e9d5363d3ad0,37,0,7.852
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L24,1,ALL|L24|L24|L24|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,8af2a4ebff4df0c0c4e33be1de56fbd0af64f7f281b828d6fa7514111245995c,12,0,7.703
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L24,2,ALL|ALL|L24|L24|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,718fdeb87032f07012a5e2523c29ec65d7ee047afc576332d23325a8507f74cf,17,0,7.744
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L24,3,ALL|ALL|ALL|L24|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,333263c1d0848f1225b2d29e803150974b149c077b7878f0cef8fb34675e7c4e,22,0,7.780
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L24,4,ALL|ALL|ALL|ALL|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,b8af0ee383c2dc43f4b60fb3f32710932587b7a2fbc519e7739f1ddf1cda283b,27,0,7.804
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L24,5,ALL|ALL|ALL|ALL|ALL|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,2a572fd2622fdebc7a78523937b1be56a12a3f6887e1f921c5e54ea85e94753b,32,0,7.843
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L24,6,ALL|ALL|ALL|ALL|ALL|ALL|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,509f0e4f159c720f2fb663cdd5e9512758cd5e4ce9a232e168c395186e115608,37,0,7.871
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L30,1,ALL|L30|L30|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,a3289b2678eaaacf622b944bbb2850b8bbca826a526b518d328b0bcbbb677ead,12,0,7.717
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L30,2,ALL|ALL|L30|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,cb11b96a5aebae6f7bf78b13f68cdc383aa5bb0e94d4d92453fd029c68a5c917,17,0,7.748
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L30,3,ALL|ALL|ALL|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,4779457f713d32e44cd42d7a67aea2d41680d797b1136d7a140b85794edfbd86,22,0,7.775
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L30,4,ALL|ALL|ALL|ALL|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,44fa3000078b81a3d65610584e995554e94c10d066284e5a977a91b620c542b8,27,0,7.794
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L30,5,ALL|ALL|ALL|ALL|ALL|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,3e4b3595ea45081c9ab593f9ced9b97becd060d87e75421d8ce303e37ee0288f,32,0,7.832
ruler_vt_16k:0304,ruler_vt_16k_0304__r320,ALL,L30,6,ALL|ALL|ALL|ALL|ALL|ALL|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,c534dbfac30012603794c36127386d5d1a1a74263fe8857011e44ae6597f042c,37,0,7.863
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L18,5,L0|L0|L0|L0|L0|L18|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,cb3cbf924aeaa219837fceb718a5f18c850cfbb94cdfdaae55c7b5a19ceab8c0,7,0,7.634
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L18,6,L0|L0|L0|L0|L0|L0|L18,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,a4decd7dc3aa5d0ee0cd8286af4ab457a0459e568bd62b64afab7c1fe60ca4ff,7,0,7.644
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L24,1,L0|L24|L24|L24|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,7ca0c2c32e5f07ba7c322078b7c56fec6fc445f34ff2c55d296997966e45fe42,7,0,7.657
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L24,2,L0|L0|L24|L24|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,49e364060792363ff143fc7866f696af4820a97eb52e37dd824bac1cb2e08736,7,0,7.655
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L24,3,L0|L0|L0|L24|L24|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,dea635274476a5d477fbf412c84b8e2293076d131e80c6cf54ebd12087cf130c,7,0,7.656
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L24,4,L0|L0|L0|L0|L24|L24|L24,1.0,6bc2443b946783a5307bec2fd09a30fa8a2b89be1597575093eec4188208cb6f,123b5d68b8aec4529e17d3038ea047fe46b24a86731e4f2a6c927b79ba0abfc4,7,0,7.345
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L24,5,L0|L0|L0|L0|L0|L24|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,bc4692b9f238d87af38589bad07c22657d5eecb72f58d4bd58878c16dc317314,7,0,7.670
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L24,6,L0|L0|L0|L0|L0|L0|L24,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,ec17ec2857ce27595f986a00bb45d38d424219c133747d5cfd464e487d06049a,7,0,7.662
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L30,1,L0|L30|L30|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,d45935f4f5b29f8da888b4cec7283fd2a99c6f720d5c10fe9593dbf6673103aa,7,0,7.676
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L30,2,L0|L0|L30|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,8f681f8d206390f20b2e8a4e3e6783186c431589a3c1f223add190a15ed17560,7,0,7.681
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L30,3,L0|L0|L0|L30|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,3e81ec5f8f7e596828c46a969218e391101d65fe29721eb4a3bb134c690bdced,7,0,7.676
ruler_vt_16k:0304,ruler_vt_16k_0304__r64,L0,L30,4,L0|L0|L0|L0|L30|L30|L30,0.8,7bef9867cf58af977e65175bea730b4186e45a2a5f65829e729bef85a882c1e7,502085b9ee48cbc2a7ad1259e2a39a3abbd90a2ac556804486bf20aba028face,7,0,7.679
