sample_id,task,action,score,prediction_hash,input_token_sha256,source
ruler_qa_hotpotqa_16k:0265,ruler_qa_hotpotqa_16k,L6,1.0,b047183c9a0cdc5d03844c2b929c3e2e39dedcb0b004324393deeb1c4122317a,86e5181f2d7a5c35b49ebb962d6313a3e2aae3bb851f7517881d8d893b61ee6c,new_missing_v2
ruler_qa_hotpotqa_16k:0265,ruler_qa_hotpotqa_16k,L12,1.0,b047183c9a0cdc5d03844c2b929c3e2e39dedcb0b004324393deeb1c4122317a,86e5181f2d7a5c35b49ebb962d6313a3e2aae3bb851f7517881d8d893b61ee6c,new_missing_v2
ruler_qa_hotpotqa_16k:0265,ruler_qa_hotpotqa_16k,L18,1.0,b047183c9a0cdc5d03844c2b929c3e2e39dedcb0b004324393deeb1c4122317a,86e5181f2d7a5c35b49ebb962d6313a3e2aae3bb851f7517881d8d893b61ee6c,new_missing_v2
ruler_qa_hotpotqa_16k:0265,ruler_qa_hotpotqa_16k,L24,1.0,b047183c9a0cdc5d03844c2b929c3e2e39dedcb0b004324393deeb1c4122317a,86e5181f2d7a5c35b49ebb962d6313a3e2aae3bb851f7517881d8d893b61ee6c,new_missing_v2
ruler_qa_hotpotqa_16k:0265,ruler_qa_hotpotqa_16k,ALL,1.0,b047183c9a0cdc5d03844c2b929c3e2e39dedcb0b004324393deeb1c4122317a,86e5181f2d7a5c35b49ebb962d6313a3e2aae3bb851f7517881d8d893b61ee6c,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,OFF,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,L0,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,L6,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,L12,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,L18,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,L24,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0266,ruler_qa_hotpotqa_16k,ALL,1.0,7cee80868dfd6ef2dd8ddb6747fcbbefba864b155f37778a39a6809f7fc6a9fe,77e4e07916c03fe81f6d44878df678dd0e50326133e5567caf451d75496b9699,new_missing_v2
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,OFF,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,L0,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,L6,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,L12,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,L18,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,L24,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0267,ruler_qa_hotpotqa_16k,ALL,0.0,d2cdff5d41b5aa44b55a5b666bece1d2a66e4e3bf854d96d70d51fcd46eff3cc,946204785ab9879539d598402900124c417e7fe6fe865c13c7e856cdd353ad3a,reused_v2_1435
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,OFF,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,L0,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,L6,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,L12,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,L18,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,L24,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0268,ruler_qa_hotpotqa_16k,ALL,1.0,749547c4a3fcf5da76b3a658d913e2e513c5ba57971d477dd6f4c12e08f94f60,a830fb5b61afbd5d32dc8a2c5c88709a31591d5973b76148d0db81cf5dc8c4ee,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,OFF,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,L0,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,L6,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,L12,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,L18,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,L24,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0269,ruler_qa_hotpotqa_16k,ALL,1.0,e2710e5160a2b26f18aec55c26c4b38e0bc7a8590aee71280d52f1eb3f3511f5,6822d292afe099de7c63a5670632bc6c49036f8fe705c5b468cf478465502aa5,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,OFF,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,L0,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,L6,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,L12,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,L18,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,L24,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0270,ruler_qa_hotpotqa_16k,ALL,1.0,4ff29f61311922b913b77bc07e7c33ef2995fe24590321689d9e29a547be690f,7f3b776800857f6352da01a3540b8ee4bc640a67620d7895bb6450c38844b193,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,OFF,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,L0,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,L6,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,L12,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,L18,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,L24,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0271,ruler_qa_hotpotqa_16k,ALL,1.0,6b76934062e0b0053213506e66afb87bc1d63412f206916b6ca5784268496a69,3f9bcfb8463c03b0d68c8926fe61b3330ccfa174c961c0124d8eb7bf08bb709b,new_missing_v2
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,OFF,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,L0,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,L6,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,L12,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,L18,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,L24,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0272,ruler_qa_hotpotqa_16k,ALL,0.0,96cbf49deb48fd90655a031ba8f0e2a28cb3bf46406c699897c0bf6b2bf0ab8c,8139cc2dbabe8c1bf458da3d6486e46d91eaa524e50b95f06c59cf93a042e4fa,reused_v2_1435
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,OFF,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,L0,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,L6,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,L12,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,L18,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,L24,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0273,ruler_qa_hotpotqa_16k,ALL,1.0,7999e1c164f9e4869d8c9bf37655d9c4a06bae10d598107dc9a705ed0a93eb40,c84e79bcbc2be74b872e6c4517d050da8fb3c826184e410d0beac0666b2be429,new_missing_v2
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,OFF,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,L0,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,L6,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,L12,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,L18,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,L24,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0274,ruler_qa_hotpotqa_16k,ALL,0.0,6ec9f2f86027be300ba88d4d42c08da2bdede8e458835cfc4c4691ba283e09e6,46d5f8834ba0cd7bec9426d7ef491304d9808ab67b3bdce38ad547e8085ed7dd,reused_v2_1435
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,OFF,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,L0,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,L6,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,L12,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,L18,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,L24,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0275,ruler_qa_hotpotqa_16k,ALL,1.0,bfe5a3f74687d956eeebc11adbdfbee4fed9f368860b5a9d0eb18d4e0adf56b1,8048edec26a22cc0a0c953642e3382ba66a7afbaa16bbc090b02f47b1c0ac6a2,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,OFF,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,L0,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,L6,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,L12,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,L18,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,L24,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0276,ruler_qa_hotpotqa_16k,ALL,1.0,66da1b7bbf799df31e0378ade524d96eba5b9577692c27f3e23028270b179171,3d91ce289bc308bca1512ab5b6a3ce74a72350c50a1449ea01eb6d06a04aacb0,new_missing_v2
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,OFF,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,L0,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,L6,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,L12,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,L18,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,L24,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0277,ruler_qa_hotpotqa_16k,ALL,0.0,0ba1e36fbb8e03302d1488b0cb4d6dae9f668e6d9d2aa3143ee6a2bdcf91dd31,8b039f7bc9b1605a1c1c5b1db237ecbac68586e53cb754e875b5be79fbfd4401,reused_v2_1435
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,OFF,1.0,13142d7332cc1095c690552ee3ac88c7fe892f3048707b408500f19e38aee553,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,L0,1.0,3d7e6ffbb47f16a2bcd50f58cdf9473514f827173b6fa64909dc805bc3f159d1,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,L6,1.0,3d7e6ffbb47f16a2bcd50f58cdf9473514f827173b6fa64909dc805bc3f159d1,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,L12,1.0,04ee2e3a86ed177f0e10329c22f9c4a36df60abb09abe87936fcf9e253d516d5,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,L18,1.0,13142d7332cc1095c690552ee3ac88c7fe892f3048707b408500f19e38aee553,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,L24,1.0,3d7e6ffbb47f16a2bcd50f58cdf9473514f827173b6fa64909dc805bc3f159d1,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0278,ruler_qa_hotpotqa_16k,ALL,1.0,3d7e6ffbb47f16a2bcd50f58cdf9473514f827173b6fa64909dc805bc3f159d1,7b0b898a54f002fa0fbf59bf5140cfb58d92ccf8d746702bdda1bf94d15a858e,new_missing_v2
ruler_qa_hotpotqa_16k:0279,ruler_qa_hotpotqa_16k,OFF,0.0,23ecb9e0483f389a9c279e50b8a00f3731f1601a2e68d345853717cb5b3e3b10,4af63589535105c953c5bcb5c716db132a77e8f40ad1f4e1cc035faafcded8e4,reused_v2_1435
ruler_qa_hotpotqa_16k:0279,ruler_qa_hotpotqa_16k,L0,0.0,23ecb9e0483f389a9c279e50b8a00f3731f1601a2e68d345853717cb5b3e3b10,4af63589535105c953c5bcb5c716db132a77e8f40ad1f4e1cc035faafcded8e4,reused_v2_1435
ruler_qa_hotpotqa_16k:0279,ruler_qa_hotpotqa_16k,L6,0.0,23ecb9e0483f389a9c279e50b8a00f3731f1601a2e68d345853717cb5b3e3b10,4af63589535105c953c5bcb5c716db132a77e8f40ad1f4e1cc035faafcded8e4,reused_v2_1435
