sample_id,task,cohort,parent_6500_verified,cell,reward,native_reward,distance_generation_start_relative_l2,closure_L1,closure_L2,closure_L3,closure_L4,closure_L5,closure_L6,first_divergence,K_bit,P_bit
ruler_qa_squad_16k:0458,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_hotpotqa_16k:0142,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0362,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F01,0.0,1.0,0.00586644746363163,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 13, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 7.192623888840899e-05, ""tensor"": ""attention_output""}",0,1
ruler_fwe_16k:0498,ruler_fwe_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0226,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multiquery_16k:0201,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_qa_hotpotqa_16k:0493,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_hotpotqa_16k:0337,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F00,0.0,1.0,0.009549983777105808,true,true,false,false,false,false,"{""closure_level"": ""L3"", ""layer"": 6, ""max_abs_diff"": 0.03125, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.002836514264345169, ""tensor"": ""mlp_output""}",0,0
ruler_vt_16k:0063,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0070,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.6,0.6,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_niah_multiquery_16k:0129,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_vt_16k:0421,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multiquery_16k:0147,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_qa_hotpotqa_16k:0059,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F10,0.0,1.0,0.013060028664767742,true,true,false,false,false,false,"{""closure_level"": ""L3"", ""layer"": 6, ""max_abs_diff"": 0.0625, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.0027023472357541323, ""tensor"": ""mlp_output""}",1,0
ruler_vt_16k:0451,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_hotpotqa_16k:0161,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_fwe_16k:0227,ruler_fwe_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_vt_16k:0295,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_fwe_16k:0351,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,0.6666666666666666,1.0,0.01051897183060646,true,true,false,false,false,false,"{""closure_level"": ""L3"", ""layer"": 0, ""max_abs_diff"": 0.015625, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.002608933486044407, ""tensor"": ""mlp_output""}",1,0
ruler_qa_squad_16k:0141,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_vt_16k:0425,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0272,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0045,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_2_16k:0482,ruler_niah_multikey_2_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0416,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0499,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_qa_hotpotqa_16k:0337,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0063,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0322,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0323,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.4,0.8,0.004221538547426462,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.00010027970711234957, ""tensor"": ""attention_output""}",0,0
ruler_qa_hotpotqa_16k:0023,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_hotpotqa_16k:0031,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multiquery_16k:0404,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_niah_multivalue_16k:0498,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0042118350975215435,false,false,false,false,true,false,"{""closure_level"": ""L1"", ""layer"": 13, ""max_abs_diff"": 0.03125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.0001671962527325377, ""tensor"": ""attention_output""}",0,0
ruler_niah_multikey_2_16k:0045,ruler_niah_multikey_2_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multiquery_16k:0082,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multiquery_16k:0068,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_fwe_16k:0386,ruler_fwe_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0405,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.6,0.8,0.0032166065648198128,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.001953125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 5.591938679572195e-05, ""tensor"": ""attention_output""}",0,0
ruler_niah_multivalue_16k:0144,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F01,0.75,1.0,0.004758087918162346,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 4.176097718300298e-05, ""tensor"": ""attention_output""}",0,1
ruler_niah_multivalue_16k:0245,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multiquery_16k:0100,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0421,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0405,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0149,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.2,1.0,0.005832575261592865,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 19, ""max_abs_diff"": 0.03125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 7.898657349869609e-05, ""tensor"": ""attention_output""}",0,0
ruler_qa_hotpotqa_16k:0031,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_squad_16k:0424,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F00,0.0,1.0,0.00652475468814373,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 1.4685265341540799e-05, ""tensor"": ""attention_output""}",0,0
ruler_fwe_16k:0472,ruler_fwe_16k,KP_ELIGIBLE_167,true,F01,0.6666666666666666,1.0,0.007936407811939716,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.00390625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.0001459158957004547, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0277,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.004369034431874752,false,false,false,false,true,false,"{""closure_level"": ""L1"", ""layer"": 13, ""max_abs_diff"": 0.015625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.00011200584413018078, ""tensor"": ""attention_output""}",0,0
ruler_vt_16k:0113,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,1.0,0.004609604366123676,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 20, ""max_abs_diff"": 0.0625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 8.574408275308087e-05, ""tensor"": ""attention_output""}",0,1
ruler_niah_multiquery_16k:0454,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0145,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0456,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0199,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.6,0.6,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0451,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_hotpotqa_16k:0454,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_fwe_16k:0218,ruler_fwe_16k,KP_ELIGIBLE_167,true,F00,0.6666666666666666,0.6666666666666666,0.00364791345782578,true,true,false,false,true,false,"{""closure_level"": ""L3"", ""layer"": 6, ""max_abs_diff"": 0.015625, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.00259440578520298, ""tensor"": ""mlp_output""}",0,0
ruler_niah_multikey_3_16k:0212,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0358,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multikey_3_16k:0108,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0272,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.8,0.8,0.0036001720000058413,false,false,false,false,true,false,"{""closure_level"": ""L1"", ""layer"": 19, ""max_abs_diff"": 0.0625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 7.21915639587678e-05, ""tensor"": ""attention_output""}",0,1
ruler_niah_multivalue_16k:0192,ruler_niah_multivalue_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_fwe_16k:0260,ruler_fwe_16k,KP_ELIGIBLE_167,true,F10,0.6666666666666666,1.0,0.004698831122368574,true,true,false,false,false,false,"{""closure_level"": ""L3"", ""layer"": 12, ""max_abs_diff"": 0.25, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.0024781166575849056, ""tensor"": ""mlp_output""}",1,0
ruler_niah_multiquery_16k:0404,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_qa_hotpotqa_16k:0142,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0086,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0456,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_qa_squad_16k:0305,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_fwe_16k:0242,ruler_fwe_16k,KP_ELIGIBLE_167,true,F00,0.0,1.0,0.00391288660466671,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.00016185903223231435, ""tensor"": ""attention_output""}",0,0
ruler_vt_16k:0123,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_niah_multikey_3_16k:0429,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_qa_squad_16k:0085,ruler_qa_squad_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0317,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.2,0.8,0.004952691495418549,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.001953125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 8.047969458857551e-05, ""tensor"": ""attention_output""}",0,0
ruler_vt_16k:0083,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,1
ruler_vt_16k:0279,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0322,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0323,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0404,ruler_vt_16k,KP_ELIGIBLE_167,true,F10,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0091,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.6,0.8,0.005333114415407181,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.00013343348109629005, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0160,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multikey_3_16k:0108,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F10,0.0,1.0,0.00442510936409235,true,true,false,false,false,false,"{""closure_level"": ""L3"", ""layer"": 6, ""max_abs_diff"": 0.015625, ""region"": ""INCOMPLETE_PROMPT_TAIL"", ""relative_l2_diff"": 0.0026126487646251917, ""tensor"": ""mlp_output""}",1,0
ruler_vt_16k:0140,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_fwe_16k:0386,ruler_fwe_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multikey_3_16k:0145,ruler_niah_multikey_3_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0091,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0165,ruler_vt_16k,KP_ELIGIBLE_167,true,F00,0.8,1.0,0.006266716867685318,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 7, ""max_abs_diff"": 0.0078125, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 0.00022211833856999874, ""tensor"": ""attention_output""}",0,0
ruler_niah_multiquery_16k:0381,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F00,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",0,0
ruler_niah_multiquery_16k:0404,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_vt_16k:0183,ruler_vt_16k,KP_ELIGIBLE_167,true,F01,0.4,0.8,0.005211540497839451,false,false,false,false,false,false,"{""closure_level"": ""L1"", ""layer"": 1, ""max_abs_diff"": 0.0009765625, ""region"": ""FIRST_CONTINUATION_CHUNK"", ""relative_l2_diff"": 1.1579170859477017e-05, ""tensor"": ""attention_output""}",0,1
ruler_vt_16k:0405,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_niah_multiquery_16k:0201,ruler_niah_multiquery_16k,KP_ELIGIBLE_167,true,F10,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,0
ruler_vt_16k:0362,ruler_vt_16k,KP_ELIGIBLE_167,true,F11,0.8,0.8,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
ruler_qa_hotpotqa_16k:0493,ruler_qa_hotpotqa_16k,KP_ELIGIBLE_167,true,F11,1.0,1.0,0.0,true,true,true,true,true,true,"{""closure_level"": ""NONE_OBSERVED"", ""layer"": null, ""region"": ""NONE_OBSERVED"", ""tensor"": null}",1,1
